transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
69779,4/18/2023,9:43:53,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
69780,4/18/2023,9:44:07,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
69789,4/18/2023,9:45:57,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
69791,4/18/2023,9:46:31,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
69796,4/18/2023,9:48:12,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
69821,4/18/2023,10:02:32,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
69825,4/18/2023,10:03:38,1,8,Hell's Kitchen,8,45.0,Coffee beans,Premium Beans,Civet Cat
69826,4/18/2023,10:03:49,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
69844,4/18/2023,10:10:38,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
69847,4/18/2023,10:10:54,1,3,Astoria,82,12.0,Branded,Housewares,I Need My Bean! Diner mug
69849,4/18/2023,10:11:31,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
69863,4/18/2023,10:17:36,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
69890,4/18/2023,10:26:20,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
69899,4/18/2023,10:32:07,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
69907,4/18/2023,10:33:19,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
69913,4/18/2023,10:37:16,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
69921,4/18/2023,10:40:25,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
69922,4/18/2023,10:40:25,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
69933,4/18/2023,10:43:53,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
69941,4/18/2023,10:47:00,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
69975,4/18/2023,11:13:54,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
69976,4/18/2023,11:13:54,1,3,Astoria,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan
69992,4/18/2023,11:23:03,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
69993,4/18/2023,11:23:11,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
70013,4/18/2023,11:42:28,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
70029,4/18/2023,12:00:46,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
70031,4/18/2023,12:04:01,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
70056,4/18/2023,12:51:42,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
70068,4/18/2023,13:10:09,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
70074,4/18/2023,13:24:48,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
70084,4/18/2023,13:37:04,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
70117,4/18/2023,14:38:44,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
70121,4/18/2023,14:42:21,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
70128,4/18/2023,14:46:36,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
70129,4/18/2023,14:47:34,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
70151,4/18/2023,15:31:01,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
70153,4/18/2023,15:31:01,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone
70154,4/18/2023,15:31:25,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
70164,4/18/2023,15:42:13,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
70167,4/18/2023,15:45:54,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
70171,4/18/2023,15:47:51,1,5,Lower Manhattan,20,7.6,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic
70177,4/18/2023,15:55:13,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast
70189,4/18/2023,16:09:50,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
70191,4/18/2023,16:13:24,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
70213,4/18/2023,16:43:34,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
70231,4/18/2023,17:07:14,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
70259,4/18/2023,17:36:31,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
70285,4/18/2023,18:16:37,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
70288,4/18/2023,18:24:09,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
70296,4/18/2023,19:06:41,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
70305,4/18/2023,19:39:15,1,3,Astoria,11,8.95,Loose Tea,Herbal tea,Lemon Grass
70312,4/18/2023,19:50:26,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
70314,4/18/2023,19:56:26,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
70362,4/19/2023,6:43:49,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
70389,4/19/2023,6:55:38,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
70412,4/19/2023,7:11:51,2,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
70427,4/19/2023,7:21:44,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
70428,4/19/2023,7:22:55,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
70458,4/19/2023,7:38:59,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
70470,4/19/2023,7:47:12,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
70475,4/19/2023,7:49:06,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
70477,4/19/2023,7:49:18,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
70483,4/19/2023,7:50:20,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
70491,4/19/2023,7:53:17,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone
70526,4/19/2023,8:09:13,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
70575,4/19/2023,8:28:55,2,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
70578,4/19/2023,8:29:44,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
70583,4/19/2023,8:31:24,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
70584,4/19/2023,8:32:06,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
70585,4/19/2023,8:33:20,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
70592,4/19/2023,8:36:16,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
70593,4/19/2023,8:36:16,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone
70624,4/19/2023,8:48:53,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone
70639,4/19/2023,8:58:01,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
70655,4/19/2023,9:07:11,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
70662,4/19/2023,9:13:11,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
70669,4/19/2023,9:14:54,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
70674,4/19/2023,9:17:32,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
70679,4/19/2023,9:20:33,1,3,Astoria,83,14.0,Branded,Housewares,I Need My Bean! Latte cup
70681,4/19/2023,9:22:18,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
70703,4/19/2023,9:26:34,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
70709,4/19/2023,9:31:04,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
70737,4/19/2023,9:46:39,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
70742,4/19/2023,9:51:00,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
70760,4/19/2023,9:54:18,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
70762,4/19/2023,9:54:30,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
70764,4/19/2023,9:55:12,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
70778,4/19/2023,9:59:48,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
70790,4/19/2023,10:07:57,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
70802,4/19/2023,10:13:41,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte
70819,4/19/2023,10:23:29,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
70821,4/19/2023,10:23:46,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone
70829,4/19/2023,10:28:57,1,8,Hell's Kitchen,5,15.0,Coffee beans,Gourmet Beans,Columbian Medium Roast
70832,4/19/2023,10:30:23,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
70862,4/19/2023,10:44:08,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg
70882,4/19/2023,10:51:41,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
70898,4/19/2023,10:59:17,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
70901,4/19/2023,11:04:24,1,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
70913,4/19/2023,11:14:14,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
70926,4/19/2023,11:20:50,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
70940,4/19/2023,11:29:47,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
70960,4/19/2023,12:05:35,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
70966,4/19/2023,12:17:21,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
70970,4/19/2023,12:22:27,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot
70977,4/19/2023,12:25:09,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
71004,4/19/2023,12:49:46,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
71011,4/19/2023,13:01:03,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
71027,4/19/2023,13:38:25,2,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
71030,4/19/2023,13:44:13,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
71037,4/19/2023,13:57:08,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
71041,4/19/2023,14:03:14,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
71066,4/19/2023,14:34:45,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
71093,4/19/2023,15:15:29,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
71124,4/19/2023,16:04:50,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
71125,4/19/2023,16:05:39,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
71174,4/19/2023,17:34:31,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
71178,4/19/2023,17:39:43,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
71179,4/19/2023,17:40:00,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
71180,4/19/2023,17:44:22,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
71201,4/19/2023,18:30:44,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
71266,4/20/2023,7:32:48,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
71275,4/20/2023,7:38:54,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
71300,4/20/2023,7:57:34,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
71329,4/20/2023,8:08:03,1,3,Astoria,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
71341,4/20/2023,8:14:52,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
71354,4/20/2023,8:19:08,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
71381,4/20/2023,8:30:39,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg
71400,4/20/2023,8:39:45,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
71404,4/20/2023,8:40:30,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant
71440,4/20/2023,8:49:21,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
71464,4/20/2023,8:57:15,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
71467,4/20/2023,8:57:24,1,8,Hell's Kitchen,83,14.0,Branded,Housewares,I Need My Bean! Latte cup
71496,4/20/2023,9:09:20,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot
71517,4/20/2023,9:20:50,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
71527,4/20/2023,9:25:03,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
71545,4/20/2023,9:30:49,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
71546,4/20/2023,9:30:49,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
71563,4/20/2023,9:38:31,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
71599,4/20/2023,9:55:00,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
71609,4/20/2023,9:57:19,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
71636,4/20/2023,10:07:05,2,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup
71638,4/20/2023,10:07:16,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
71647,4/20/2023,10:11:45,1,3,Astoria,64,0.8,Flavours,Regular syrup,Hazelnut syrup
71648,4/20/2023,10:12:11,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
71660,4/20/2023,10:14:43,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone
71674,4/20/2023,10:19:35,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone
71676,4/20/2023,10:21:06,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
71704,4/20/2023,10:32:04,1,5,Lower Manhattan,9,22.5,Coffee beans,Organic Beans,Organic Decaf Blend
71713,4/20/2023,10:39:02,1,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
71718,4/20/2023,10:40:57,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
71728,4/20/2023,10:44:24,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
71767,4/20/2023,11:20:37,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
71775,4/20/2023,11:34:06,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant
71777,4/20/2023,11:36:14,1,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone
71792,4/20/2023,11:56:20,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
71796,4/20/2023,12:02:52,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
71806,4/20/2023,12:22:45,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
71807,4/20/2023,12:25:55,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
71820,4/20/2023,12:39:04,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant
71824,4/20/2023,12:53:07,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
71862,4/20/2023,13:51:11,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup
71883,4/20/2023,14:27:10,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
71920,4/20/2023,15:08:34,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
71940,4/20/2023,15:37:28,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
71944,4/20/2023,15:38:43,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
71949,4/20/2023,15:51:12,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
71951,4/20/2023,15:52:16,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
71967,4/20/2023,16:20:44,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot
71997,4/20/2023,16:57:48,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
72005,4/20/2023,17:02:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
72028,4/20/2023,18:01:32,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
72032,4/20/2023,18:18:50,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
72049,4/20/2023,19:03:54,1,3,Astoria,15,9.25,Loose Tea,Green tea,Serenity Green Tea
72076,4/20/2023,19:44:35,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
72089,4/20/2023,20:48:19,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
72107,4/21/2023,7:19:28,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
72166,4/21/2023,8:12:54,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg
72183,4/21/2023,8:17:01,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
72203,4/21/2023,8:27:51,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
72214,4/21/2023,8:32:20,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
72240,4/21/2023,8:47:24,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
72249,4/21/2023,8:50:25,1,8,Hell's Kitchen,6,21.0,Coffee beans,Gourmet Beans,Ethiopia
72255,4/21/2023,8:52:36,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
72264,4/21/2023,8:55:11,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
72298,4/21/2023,9:08:17,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
72308,4/21/2023,9:12:22,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
72315,4/21/2023,9:17:08,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
72318,4/21/2023,9:17:50,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
72319,4/21/2023,9:17:50,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup
72329,4/21/2023,9:22:39,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
72373,4/21/2023,9:36:48,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
72410,4/21/2023,9:51:23,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
72418,4/21/2023,9:53:51,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
72424,4/21/2023,9:55:04,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
72431,4/21/2023,10:00:15,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg
72455,4/21/2023,10:08:35,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
72470,4/21/2023,10:11:42,1,3,Astoria,81,28.0,Branded,Clothing,I Need My Bean! T-shirt
72528,4/21/2023,10:34:21,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
72537,4/21/2023,10:39:54,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
72538,4/21/2023,10:40:53,2,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
72551,4/21/2023,10:47:08,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
72552,4/21/2023,10:47:47,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
72563,4/21/2023,10:53:13,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
72588,4/21/2023,11:02:38,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg
72591,4/21/2023,11:10:22,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
72592,4/21/2023,11:21:50,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm
72616,4/21/2023,11:49:31,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
72622,4/21/2023,12:03:04,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
72640,4/21/2023,12:49:39,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
72642,4/21/2023,12:53:32,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
72676,4/21/2023,13:40:30,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
72678,4/21/2023,13:40:51,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
72679,4/21/2023,13:45:00,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
72690,4/21/2023,14:06:58,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
72705,4/21/2023,14:22:15,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
72716,4/21/2023,14:32:19,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
72726,4/21/2023,14:50:26,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup
72746,4/21/2023,15:24:02,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
72747,4/21/2023,15:24:46,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg
72748,4/21/2023,15:31:23,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
72750,4/21/2023,15:33:29,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
72760,4/21/2023,15:40:56,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
72769,4/21/2023,16:11:16,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg
72776,4/21/2023,16:29:34,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg
72792,4/21/2023,16:59:38,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone
72801,4/21/2023,17:09:31,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg
72828,4/21/2023,18:07:03,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
72836,4/21/2023,18:13:21,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
72846,4/21/2023,18:26:01,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
72847,4/21/2023,18:26:01,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone
72854,4/21/2023,18:44:46,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
72860,4/21/2023,18:50:36,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
72865,4/21/2023,18:56:57,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
72870,4/21/2023,19:24:36,2,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
72875,4/21/2023,19:38:23,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot
72885,4/21/2023,19:58:19,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
